@relation 'Word vectors calculated from:tweets-weka.filters.unsupervised.attribute.Dl4jStringToWord2Vec-allowParallelTokenization-batchSize512-learningRate0.025-minLearningRate1.0E-4-negative0.0-sampling0.0-useHierarchicSoftmax-actionWORD_VECTOR-concat_words15-embedding_prefixembedding--epochs1-iterations1-layerSize100-minWordFrequency5-preprocessorweka.dl4j.text.tokenization.preprocessor.CommonPreProcessor-seed1-stopWordsHandlerweka.dl4j.text.stopwords.Dl4jNull-index1-tokenizerFactoryweka.dl4j.text.tokenization.tokenizer.factory.DefaultTokenizerFactory-windowSize5-workers8'

@attribute embedding-0 numeric
@attribute embedding-1 numeric
@attribute embedding-2 numeric
@attribute embedding-3 numeric
@attribute embedding-4 numeric
@attribute embedding-5 numeric
@attribute embedding-6 numeric
@attribute embedding-7 numeric
@attribute embedding-8 numeric
@attribute embedding-9 numeric
@attribute embedding-10 numeric
@attribute embedding-11 numeric
@attribute embedding-12 numeric
@attribute embedding-13 numeric
@attribute embedding-14 numeric
@attribute embedding-15 numeric
@attribute embedding-16 numeric
@attribute embedding-17 numeric
@attribute embedding-18 numeric
@attribute embedding-19 numeric
@attribute embedding-20 numeric
@attribute embedding-21 numeric
@attribute embedding-22 numeric
@attribute embedding-23 numeric
@attribute embedding-24 numeric
@attribute embedding-25 numeric
@attribute embedding-26 numeric
@attribute embedding-27 numeric
@attribute embedding-28 numeric
@attribute embedding-29 numeric
@attribute embedding-30 numeric
@attribute embedding-31 numeric
@attribute embedding-32 numeric
@attribute embedding-33 numeric
@attribute embedding-34 numeric
@attribute embedding-35 numeric
@attribute embedding-36 numeric
@attribute embedding-37 numeric
@attribute embedding-38 numeric
@attribute embedding-39 numeric
@attribute embedding-40 numeric
@attribute embedding-41 numeric
@attribute embedding-42 numeric
@attribute embedding-43 numeric
@attribute embedding-44 numeric
@attribute embedding-45 numeric
@attribute embedding-46 numeric
@attribute embedding-47 numeric
@attribute embedding-48 numeric
@attribute embedding-49 numeric
@attribute embedding-50 numeric
@attribute embedding-51 numeric
@attribute embedding-52 numeric
@attribute embedding-53 numeric
@attribute embedding-54 numeric
@attribute embedding-55 numeric
@attribute embedding-56 numeric
@attribute embedding-57 numeric
@attribute embedding-58 numeric
@attribute embedding-59 numeric
@attribute embedding-60 numeric
@attribute embedding-61 numeric
@attribute embedding-62 numeric
@attribute embedding-63 numeric
@attribute embedding-64 numeric
@attribute embedding-65 numeric
@attribute embedding-66 numeric
@attribute embedding-67 numeric
@attribute embedding-68 numeric
@attribute embedding-69 numeric
@attribute embedding-70 numeric
@attribute embedding-71 numeric
@attribute embedding-72 numeric
@attribute embedding-73 numeric
@attribute embedding-74 numeric
@attribute embedding-75 numeric
@attribute embedding-76 numeric
@attribute embedding-77 numeric
@attribute embedding-78 numeric
@attribute embedding-79 numeric
@attribute embedding-80 numeric
@attribute embedding-81 numeric
@attribute embedding-82 numeric
@attribute embedding-83 numeric
@attribute embedding-84 numeric
@attribute embedding-85 numeric
@attribute embedding-86 numeric
@attribute embedding-87 numeric
@attribute embedding-88 numeric
@attribute embedding-89 numeric
@attribute embedding-90 numeric
@attribute embedding-91 numeric
@attribute embedding-92 numeric
@attribute embedding-93 numeric
@attribute embedding-94 numeric
@attribute embedding-95 numeric
@attribute embedding-96 numeric
@attribute embedding-97 numeric
@attribute embedding-98 numeric
@attribute embedding-99 numeric
@attribute word_id string

@data
0.039336,0.032954,-0.001892,0.040109,-0.022251,0.033549,0.050815,-0.059953,0.01443,0.020188,-0.00616,0.032063,-0.006629,-0.047202,0.037175,0.033705,0.029346,-0.037551,0.025975,-0.001393,-0.021987,-0.02556,-0.030473,-0.04304,-0.039778,-0.011293,0.0198,-0.017666,0.012911,-0.01899,-0.02559,-0.033693,0.035396,0.019026,-0.061124,-0.007272,0.022607,0.015632,-0.002939,0.009646,-0.054582,0.022617,-0.048873,-0.001697,0.005597,-0.032042,-0.002127,-0.024058,0.019409,0.027154,-0.00867,-0.009051,0.031362,-0.02005,-0.028632,-0.049042,-0.027742,-0.001868,-0.015421,-0.026718,-0.024869,0.014287,0.02711,-0.009571,-0.004924,0.006571,-0.027154,0.00819,0.003952,-0.009677,-0.025139,0.01899,0.02799,-0.027763,-0.018285,-0.018806,-0.010359,-0.025792,0.050674,0.011896,0.015267,0.030048,0.019994,0.004015,0.019873,-0.005649,-0.007646,0.007198,0.020607,0.024607,0.004082,-0.006698,-0.040231,-0.040603,-0.01116,0.045498,0.026689,0.009416,0.007824,0.015817,Cologne
0.046186,0.035701,-0.001296,0.049421,-0.025305,0.047061,0.069535,-0.061637,0.024046,0.026952,-0.015206,0.043759,-0.021479,-0.058131,0.043752,0.04221,0.032571,-0.048696,0.024803,-0.000629,-0.029233,-0.032264,-0.035593,-0.06005,-0.049281,-0.01073,0.022783,-0.031389,0.014993,-0.017231,-0.031245,-0.039969,0.02899,0.024342,-0.07619,-0.010954,0.014755,0.026897,-0.003925,0.003175,-0.066693,0.034642,-0.065286,0.001094,0.008966,-0.039047,-0.004414,-0.033681,0.017214,0.030645,-0.010999,-0.011941,0.049314,-0.027191,-0.035526,-0.052953,-0.031787,0.000174,-0.013464,-0.032074,-0.018219,0.019454,0.035729,-0.009113,0.002801,-0.002226,-0.019376,-0.006967,0.010055,-0.012633,-0.00861,-0.006859,0.022751,-0.03166,-0.018267,-0.018203,0.005995,-0.026576,0.035381,0.002697,0.021491,0.034596,0.016024,-0.005272,0.02504,-0.003032,-0.004466,0.008297,-0.007128,0.029396,0.004539,0.004233,-0.041161,-0.045227,-0.02257,0.02941,0.044834,0.017805,0.010096,0.026502,Columbia
0.005856,0.005125,-0.001101,0.017441,-0.005473,0.018075,0.017455,-0.019163,0.001472,0.018057,-0.010167,0.000871,-0.002689,-0.01173,0.018714,0.012436,0.0087,-0.013281,0.008349,0.001956,-0.007607,-0.00289,-0.008649,-0.012209,-0.005669,-0.003716,0.005701,-0.0039,-0.001173,-0.003245,-0.002155,-0.012283,0.018594,0.003977,-0.009724,0.001669,-0.001751,0.010071,0.004337,0.008794,-0.011101,0.005413,-0.015646,0.000762,0.001469,-0.01243,-0.003355,-0.008319,0.010617,0.00811,-0.005343,0.006622,0.009586,-0.002802,-0.004237,-0.006566,-0.007488,-0.007585,0.003962,-0.010385,-0.01553,0.001919,0.007259,-0.005295,-0.000264,0.002037,-0.009446,0.010794,-0.001826,0.001945,-0.004376,0.009793,0.00137,0.000571,0.000357,-0.003159,-0.00044,-0.000822,0.007049,0.007243,-0.001092,0.001919,-0.001983,0.003839,-0.000822,0.00016,0.000463,0.000636,0.012136,0.00667,0.004793,-0.005005,-0.003689,-0.011654,0.00011,0.009194,0.017801,-0.000898,0.005341,0.004395,Columbus
0.0301,0.024234,-0.010816,0.026661,-0.028618,0.023858,0.047984,-0.05503,0.012828,0.001809,0.000436,0.035297,0.000359,-0.041064,0.02911,0.016205,0.018508,-0.04268,0.018963,-0.003379,-0.01724,-0.038153,-0.028266,-0.044382,-0.037745,-0.009415,0.022219,-0.014601,0.013352,-0.015689,-0.023783,-0.037261,0.026414,0.015345,-0.054507,-0.007427,0.02188,0.00871,-0.007713,-0.000627,-0.053634,0.032642,-0.053458,-0.00964,0.005014,-0.028971,0.004657,-0.030077,0.022292,0.025973,-0.00794,-0.021526,0.039028,-0.0164,-0.018545,-0.043125,-0.040315,0.002951,-0.023811,-0.024838,-0.012614,0.023863,0.030275,0.001985,-0.033339,0.019767,-0.055464,0.022894,-0.004183,-0.009163,-0.047166,0.039701,0.047713,-0.044689,-0.025132,-0.013964,-0.014016,-0.040737,0.07577,0.021517,-0.001519,0.029019,0.023396,0.016503,0.029903,-0.003451,-0.022175,0.005832,0.052429,0.032421,0.008814,-0.017227,-0.044226,-0.051271,-0.007908,0.063619,-0.00455,0.009673,0.009951,0.007359,Czech
0.01796,0.015311,0.005389,0.037851,-0.014451,0.029715,0.037956,-0.037149,0.003936,0.026681,-0.024606,0.00622,-0.00478,-0.036301,0.033943,0.0291,0.021275,-0.028664,0.02203,0.010143,-0.013327,-0.014239,-0.011692,-0.031369,-0.017437,-0.012617,0.012849,-0.00033,0.007078,0.003883,-0.015674,-0.0232,0.029096,0.018066,-0.027803,-0.005767,0.010467,0.015117,0.003473,0.021479,-0.026896,0.004848,-0.035927,0.002215,-0.003976,-0.02559,-0.003455,-0.014741,0.034559,0.024435,-0.007172,0.005204,0.015953,-0.010778,-0.021696,-0.022997,-0.013315,-0.00835,0.004263,-0.024353,-0.025515,-0.004072,0.023349,-0.017024,-0.015641,0.01656,-0.025362,0.021939,-0.005582,-0.007838,-0.018192,0.025088,0.021132,-0.013245,-0.007216,-0.009238,-0.009598,-0.02033,0.027202,0.01136,-0.007102,0.012867,0.009024,0.020733,0.008354,0.000557,-0.011757,0.00468,0.033082,0.008231,0.003326,-0.013166,-0.016651,-0.025111,0.002392,0.030692,0.029454,-0.000781,0.007901,0.008949,Dallas
0.009224,0.004969,0.002952,0.006871,-0.008665,0.010495,0.013339,-0.013716,0.0018,0.00647,0.000443,0.007951,0.000037,-0.00937,0.004125,0.006131,0.004333,-0.007598,0.004256,-0.002994,-0.005247,-0.008139,-0.004361,-0.009135,-0.005189,-0.003962,0.005409,-0.000587,0.001094,-0.003537,-0.00973,-0.004965,0.006416,0.001634,-0.014517,-0.005917,0.005701,0.00346,-0.00251,0.00396,-0.019999,0.010183,-0.010264,0.002816,-0.002157,-0.007372,0.006124,-0.011135,0.011321,0.013627,-0.000865,-0.005245,0.007402,-0.00146,-0.008436,-0.008989,-0.011368,-0.002843,-0.001279,-0.00849,-0.001938,0.004558,0.008193,-0.00278,-0.009875,0.003884,-0.011025,0.004833,-0.000812,-0.007205,-0.010695,0.006056,0.010582,-0.008242,-0.002792,0.000262,-0.002795,-0.0081,0.017139,0.000539,0.005974,0.005735,0.001899,0.003854,0.004254,0.004302,-0.00718,0.006427,0.012389,0.010783,-0.001387,-0.00218,-0.011597,-0.009036,-0.001696,0.010452,0.004372,0.003689,0.00201,-0.000257,Denver
0.006338,0.004008,0.004812,0.032297,-0.006207,0.020663,0.03174,-0.025266,0.000242,0.017771,-0.022066,-0.000318,-0.008634,-0.023043,0.023388,0.024391,0.013697,-0.023604,0.015047,0.012399,-0.01175,-0.015757,-0.007014,-0.024288,-0.012323,-0.010269,0.014589,-0.003233,-0.001623,0.001155,-0.006056,-0.019916,0.025495,0.017721,-0.016615,-0.002734,0.010808,0.015434,0.002403,0.021923,-0.015339,0.00428,-0.02055,0.004918,-0.003773,-0.026181,0.000774,-0.008652,0.030958,0.021564,-0.00714,0.000677,0.007776,-0.002348,-0.015153,-0.021348,-0.012381,-0.017215,0.004634,-0.021215,-0.019103,-0.003778,0.019335,-0.013207,-0.014669,0.015037,-0.02305,0.02497,-0.000683,0.00268,-0.018842,0.029719,0.020227,-0.008577,-0.003265,-0.005981,-0.015673,-0.015409,0.02857,0.010496,-0.012963,0.013193,-0.00227,0.024689,0.008675,0.000545,-0.009517,0.003581,0.034661,0.006719,0.001299,-0.009155,-0.012018,-0.013655,0.009988,0.026674,0.014899,-0.003829,0.005234,0.004076,Detroit
0.011512,0.00815,-0.000205,0.024894,-0.013448,0.016837,0.027563,-0.03552,0.006845,0.018345,-0.01396,0.005847,-0.005832,-0.031911,0.028697,0.019817,0.018926,-0.026069,0.017435,0.009424,-0.007951,-0.014604,-0.006402,-0.02502,-0.016202,-0.006698,0.016816,-0.008999,0.005348,-0.006787,-0.012982,-0.02218,0.024554,0.014035,-0.020987,-0.008383,0.014223,0.009181,0.001461,0.015874,-0.0218,0.004941,-0.03106,0.003995,0.003196,-0.020666,0.003911,-0.015481,0.020491,0.021115,-0.006666,-0.005102,0.020668,-0.010406,-0.012712,-0.028811,-0.017062,-0.011835,-0.000567,-0.015171,-0.01492,-0.001393,0.015361,-0.01421,-0.017946,0.0119,-0.033506,0.021402,-0.005317,-0.008255,-0.024228,0.026782,0.026638,-0.02327,-0.013804,-0.010833,-0.008524,-0.024736,0.042077,0.020563,-0.00834,0.021783,0.002541,0.014584,0.017478,-0.0014,-0.01725,0.006967,0.03601,0.015979,0.004255,-0.013925,-0.016634,-0.029512,0.001872,0.03829,0.024259,0.0025,0.006026,0.005522,Diego
-0.005508,-0.003456,-0.000314,0.015935,0.001372,0.012895,0.010809,-0.006028,-0.004409,0.015323,-0.0082,-0.010885,-0.001647,-0.015336,0.009825,0.014638,0.010643,-0.006218,0.008354,0.009174,-0.00943,0.000548,0.004368,-0.012939,0.000256,-0.004758,0.006647,0.004896,0.000875,0.00841,-0.00329,-0.009345,0.015015,0.005882,-0.000072,-0.004489,-0.000532,0.011623,0.006859,0.013792,-0.003415,0.001017,-0.00525,0.009684,0.002561,-0.007623,-0.004964,0.001306,0.018956,0.009342,-0.004583,0.008818,0.004148,-0.000497,-0.00457,-0.00537,0.000577,-0.010361,0.008474,-0.005178,-0.016245,-0.008265,0.002066,-0.01539,-0.002844,0.00667,-0.00072,0.010232,-0.001163,-0.001527,-0.00178,0.006353,0.002445,0.002007,0.006052,0.001682,-0.001674,0.000711,0.00063,0.008252,-0.003586,0.006471,-0.000956,0.01383,0.003204,0.007556,-0.007639,0.003863,0.009408,0.001599,-0.000204,-0.006532,0.00488,-0.003532,0.007636,0.005988,0.011382,0.000499,-0.001898,-0.00439,Dubai
0.010881,0.011584,0.001979,0.011506,-0.00618,0.014585,0.027512,-0.017091,0.009857,0.005306,-0.006083,0.010974,-0.007194,-0.021999,0.016762,0.016183,0.008766,-0.013207,0.007536,-0.003524,-0.007322,-0.009959,-0.011824,-0.020595,-0.015944,-0.0002,0.009387,-0.013147,0.002678,-0.003071,-0.012987,-0.014496,0.002785,0.009903,-0.027331,0.003261,0.00927,0.006098,-0.001651,-0.005373,-0.026763,0.01212,-0.02101,-0.000551,0.001691,-0.009638,0.000112,-0.014396,0.001815,0.008965,-0.00284,-0.006924,0.009781,-0.012397,-0.010975,-0.017257,-0.01164,0.000132,-0.006266,-0.00571,-0.009201,0.009269,0.013195,0.001285,0.005448,-0.000938,-0.000083,-0.001352,0.000512,-0.007489,-0.000643,-0.005773,0.008533,-0.013985,-0.011271,-0.003811,-0.002092,-0.009296,0.01173,0.002593,0.002755,0.004294,0.008136,-0.004072,0.007772,-0.003651,0.000051,0.004336,0.001056,0.006323,-0.002021,-0.000746,-0.018012,-0.009216,-0.008969,0.010966,0.012873,0.000529,0.004438,0.010682,EDISON
0.039142,0.032192,-0.00238,0.065497,-0.024826,0.057834,0.082012,-0.073902,0.011404,0.036707,-0.027597,0.026103,-0.022041,-0.071833,0.064324,0.060548,0.042002,-0.051386,0.026121,0.00833,-0.035918,-0.029499,-0.036861,-0.069113,-0.05192,-0.014194,0.031401,-0.026876,0.010749,-0.00618,-0.034806,-0.045556,0.032738,0.022527,-0.063405,0.000036,0.012203,0.025361,0.003299,0.00823,-0.061831,0.033583,-0.056079,-0.000882,0.005347,-0.042243,-0.005299,-0.025366,0.022148,0.037743,-0.005725,-0.002845,0.037105,-0.029797,-0.031877,-0.049277,-0.031563,0.002411,-0.008156,-0.020466,-0.020743,0.022635,0.027323,-0.008319,0.014196,-0.006907,-0.005438,-0.019457,0.00829,-0.015623,0.004522,-0.018162,0.014747,-0.017225,-0.015941,-0.019331,0.004555,-0.014002,0.01832,0.001076,0.020813,0.020694,0.021419,-0.01745,0.020035,-0.005102,0.004872,0.005865,-0.019872,0.019813,0.003888,0.008671,-0.035266,-0.030811,-0.018459,0.013906,0.069098,0.013512,0.008811,0.026238,EU
0.009396,0.006105,0.004155,0.010439,-0.011875,0.007595,0.016859,-0.015589,0.00575,0.01005,-0.008131,0.009741,-0.000045,-0.017652,0.013519,0.014842,0.010058,-0.016655,0.012409,-0.000594,-0.004703,-0.009666,-0.001526,-0.008718,-0.009995,-0.0062,0.012579,0.001571,0.002557,-0.003651,-0.007245,-0.013863,0.018855,0.005031,-0.019921,-0.003566,0.007392,0.010323,0.003808,0.00632,-0.016084,0.001822,-0.014296,-0.003211,0.001177,-0.014845,-0.002994,-0.010394,0.017218,0.010833,0.000768,-0.005606,0.011764,-0.003337,-0.012279,-0.010565,-0.008644,-0.004306,0.001116,-0.012464,-0.015512,-0.002099,0.014542,-0.010587,-0.005756,0.011737,-0.01936,0.009817,0.001309,-0.00557,-0.012888,0.016814,0.013491,-0.013447,-0.001718,-0.001081,-0.011309,-0.010991,0.017492,0.009322,-0.001689,0.011275,0.002107,0.012769,0.002039,0.005046,-0.002841,0.00254,0.019185,0.000654,0.0028,-0.007414,-0.009426,-0.010087,0.005008,0.013591,0.010199,0.004091,0.000531,0.00413,Earth
0.045328,0.034222,-0.009706,0.055093,-0.028209,0.042266,0.075844,-0.067645,0.018054,0.027517,-0.016707,0.038754,-0.016561,-0.063868,0.051739,0.043707,0.039956,-0.047753,0.032747,0.008422,-0.033981,-0.039713,-0.038039,-0.063994,-0.058422,-0.006121,0.032091,-0.027076,0.019643,-0.020504,-0.028581,-0.048635,0.047811,0.029472,-0.083194,-0.010727,0.020488,0.022458,-0.002261,0.011605,-0.081776,0.038023,-0.066653,-0.006158,0.007226,-0.05018,0.004501,-0.035219,0.035449,0.045922,-0.008931,-0.02076,0.050104,-0.022725,-0.034067,-0.062481,-0.045233,-0.000666,-0.018189,-0.031946,-0.032472,0.024701,0.036896,-0.014361,-0.005731,0.010059,-0.027979,0.007917,0.010128,-0.017909,-0.018423,0.006744,0.03167,-0.02646,-0.025024,-0.012016,-0.001576,-0.025165,0.04409,0.007205,0.01427,0.029673,0.0228,-0.000723,0.017266,0.001545,-0.008484,0.005788,0.015059,0.02508,0.005301,-0.006999,-0.043562,-0.042928,-0.012689,0.035002,0.051047,0.010266,0.017339,0.022886,East
0.066146,0.052462,-0.019448,0.050289,-0.059013,0.033059,0.089162,-0.090082,0.034298,-0.001523,0.008537,0.082745,-0.005003,-0.07118,0.034169,0.018942,0.034564,-0.069749,0.034843,-0.000471,-0.024428,-0.078715,-0.050309,-0.075434,-0.07549,-0.006634,0.041635,-0.03642,0.038356,-0.041974,-0.029073,-0.060711,0.036467,0.030646,-0.107899,-0.008801,0.0551,0.013317,-0.0214,-0.013656,-0.106631,0.059138,-0.097885,-0.022998,0.021194,-0.044897,0.013987,-0.06373,0.03769,0.042045,-0.018334,-0.045767,0.07885,-0.032496,-0.043026,-0.082043,-0.072875,0.022922,-0.046349,-0.048306,-0.019472,0.046727,0.059417,0.003219,-0.046775,0.037768,-0.094937,0.040261,-0.004274,-0.024749,-0.079818,0.067944,0.088975,-0.079008,-0.057178,-0.025269,-0.026119,-0.065556,0.148708,0.041516,0.008884,0.048605,0.042273,0.028331,0.05692,-0.001139,-0.029451,0.019815,0.083793,0.06187,0.016205,-0.030202,-0.084464,-0.097887,-0.022068,0.109679,-0.000469,0.015549,0.022348,0.024212,Eastern
0.00715,0.004007,-0.000506,0.020653,-0.012938,0.012471,0.021957,-0.024018,0.002656,0.007901,-0.013515,0.005073,0.000413,-0.019426,0.013311,0.015132,0.010378,-0.011729,0.008416,0.003176,-0.004202,-0.015615,-0.009238,-0.020343,-0.011946,-0.009774,0.011585,-0.004504,0.004996,0.002883,-0.011116,-0.015406,0.016595,0.016739,-0.015282,-0.001546,0.009395,0.013062,0.000744,0.007675,-0.015176,0.002073,-0.021513,0.002005,0.002402,-0.020434,0.002147,-0.011313,0.016022,0.019288,-0.007689,-0.004946,0.014753,-0.00436,-0.012205,-0.021116,-0.012702,-0.002249,-0.003738,-0.018991,-0.016604,-0.001575,0.011405,-0.012289,-0.015144,0.011802,-0.024593,0.015568,-0.006781,-0.006941,-0.018106,0.022783,0.021152,-0.018125,-0.008241,0.000136,-0.015511,-0.014356,0.024767,0.007318,-0.002814,0.006242,0.000595,0.01532,0.005102,0.002809,-0.006909,0.002006,0.032612,0.009024,0.003637,-0.01297,-0.012066,-0.021004,0.001515,0.02913,0.011995,0.003539,0.004588,0.00672,Eddystone
0.012382,0.005569,-0.002509,0.015026,-0.003636,0.010104,0.011862,-0.021071,0.008727,0.002651,-0.005353,0.014285,-0.001014,-0.010023,0.013773,0.003013,0.006915,-0.015505,0.008863,0.0033,-0.002939,-0.008346,-0.007102,-0.010663,-0.008949,-0.007481,0.005609,-0.004691,0.001643,-0.00001,-0.006662,-0.011656,0.015422,0.004858,-0.013771,-0.001752,0.002105,0.008407,-0.005248,0.006147,-0.015782,0.005927,-0.015229,0.000754,0.0068,-0.006656,-0.001103,-0.013556,0.01238,0.006536,-0.003544,-0.004737,0.007746,-0.00713,-0.013113,-0.01542,-0.013355,0.00457,-0.00206,-0.011422,-0.008829,0.006059,0.010015,-0.003949,-0.005129,0.003923,-0.010996,0.003057,-0.00346,-0.001764,-0.013422,0.006261,0.007921,-0.014889,-0.009507,-0.001304,-0.000632,-0.00804,0.015006,0.006296,-0.003903,0.004364,0.006823,0.001549,0.00575,0.004361,-0.00685,0.000023,0.016861,0.010295,0.00086,0.000074,-0.008743,-0.019175,-0.004355,0.018862,0.007914,0.00351,0.007011,0.004552,Edmonton
0.020901,0.009453,-0.000004,0.009309,-0.015363,0.003492,0.020422,-0.025974,0.01569,-0.003417,0.00794,0.020646,0.000134,-0.013714,0.011259,0.000296,0.011108,-0.017733,0.011251,-0.000206,-0.011203,-0.014122,-0.016674,-0.022691,-0.019285,-0.002288,0.008554,-0.009857,0.005966,-0.009744,-0.006919,-0.014276,0.007096,0.003676,-0.025909,0.001535,0.006862,0.001119,-0.005407,-0.00942,-0.033922,0.016615,-0.023093,-0.002018,0.007867,-0.011011,-0.000146,-0.020329,0.001781,0.003976,-0.004338,-0.014848,0.015461,-0.014447,-0.007321,-0.020904,-0.020019,0.008835,-0.016613,-0.007925,-0.006564,0.011291,0.01385,0.00213,-0.007325,0.004637,-0.017154,0.006843,0.006616,-0.009685,-0.00893,0.008135,0.017556,-0.019381,-0.009668,-0.006987,0.001573,-0.017439,0.031254,0.002965,0.010538,0.008718,0.010526,0.002588,0.011801,-0.001323,-0.002119,0.006858,0.009059,0.015694,0.005407,-0.007219,-0.018871,-0.02747,-0.005724,0.019202,-0.001516,0.00358,0.006256,0.008245,England
0.040176,0.027415,-0.011249,0.038716,-0.030127,0.027412,0.056333,-0.061885,0.019454,0.009959,0.00052,0.052912,-0.014065,-0.050464,0.031477,0.026635,0.022824,-0.038918,0.020235,-0.001859,-0.029394,-0.041772,-0.032375,-0.047634,-0.048253,-0.007903,0.029813,-0.028791,0.024461,-0.023037,-0.021976,-0.034766,0.016021,0.02018,-0.084164,-0.004064,0.024026,0.017954,-0.008945,-0.013701,-0.079628,0.038776,-0.059924,-0.011167,0.017569,-0.023629,0.00887,-0.038742,0.015453,0.025897,-0.008937,-0.025427,0.049725,-0.028323,-0.028228,-0.052992,-0.039453,0.018224,-0.03345,-0.023637,-0.004226,0.037712,0.031959,0.005221,-0.002097,0.004486,-0.031925,-0.000936,0.008634,-0.010058,-0.02017,0.006714,0.025661,-0.033293,-0.024769,-0.015941,0.002713,-0.028881,0.052667,0.007899,0.019405,0.023277,0.017436,-0.002519,0.028469,-0.007545,-0.003432,0.005634,0.007361,0.032455,0.010127,-0.010297,-0.044766,-0.048726,-0.02422,0.032632,0.020458,0.009158,0.015579,0.014366,Europe
0.013809,0.005638,0.006488,0.035075,-0.010005,0.023327,0.033137,-0.025864,0.004015,0.022211,-0.021395,0.004882,-0.008943,-0.026849,0.025129,0.028553,0.021727,-0.022564,0.018645,0.011198,-0.010933,-0.010197,-0.009564,-0.02367,-0.016092,-0.012506,0.008707,-0.003143,0.006176,-0.000647,-0.010127,-0.016044,0.033236,0.019176,-0.017938,-0.006786,0.011113,0.008278,0.001348,0.022234,-0.01597,0.004155,-0.024085,0.00472,0.003496,-0.02498,0.001114,-0.010295,0.028017,0.020859,-0.002544,0.000818,0.014981,-0.004815,-0.016373,-0.021637,-0.014973,-0.010644,0.004462,-0.020693,-0.025613,-0.005797,0.014129,-0.015148,-0.014638,0.010096,-0.027434,0.022944,-0.007219,-0.006793,-0.021165,0.026659,0.018446,-0.017599,-0.004794,-0.002547,-0.008586,-0.012518,0.026499,0.014741,-0.004904,0.018612,-0.000986,0.017877,0.007887,0.002268,-0.015931,0.001367,0.028983,0.011367,0.000767,-0.004832,-0.006683,-0.020821,0.005523,0.032761,0.022682,-0.003844,-0.000546,-0.001431,Florida
0.023308,0.020092,-0.003451,0.015142,-0.019314,0.019828,0.036381,-0.034078,0.014455,0.003095,0.000965,0.026037,-0.00555,-0.022596,0.019461,0.00616,0.008938,-0.02803,0.012639,-0.003171,-0.007319,-0.026735,-0.019266,-0.029189,-0.027447,0.001858,0.012784,-0.015511,0.009978,-0.015178,-0.013105,-0.022113,0.016099,0.008562,-0.039711,-0.003648,0.014146,0.00649,-0.008138,0.002224,-0.036002,0.018867,-0.038082,-0.008212,0.005164,-0.021454,0.006558,-0.021449,0.010868,0.018706,-0.000811,-0.01063,0.021528,-0.013903,-0.013575,-0.031632,-0.024921,0.008477,-0.01244,-0.020969,-0.00633,0.012363,0.02047,0.000942,-0.005649,0.009603,-0.027014,0.006914,0.00044,-0.009841,-0.0204,0.013475,0.025748,-0.024161,-0.011664,-0.008824,-0.010097,-0.015458,0.04327,0.013812,0.008363,0.020982,0.016311,0.0056,0.018728,-0.005529,-0.006989,0.007839,0.020171,0.020429,0.00472,-0.007871,-0.023434,-0.033721,-0.009983,0.032061,0.007233,0.004365,0.009188,0.014989,Forbes
0.011966,0.016772,0.001413,0.017572,-0.012601,0.019648,0.029435,-0.025398,0.004596,0.005917,-0.006447,0.018657,-0.00645,-0.022439,0.016432,0.011638,0.01728,-0.025831,0.012816,0.001727,-0.007338,-0.015391,-0.012155,-0.026467,-0.023387,-0.002798,0.014244,-0.0089,0.005282,-0.007492,-0.015296,-0.01591,0.012725,0.012375,-0.028807,-0.00102,0.010029,0.011458,-0.00662,0.002983,-0.025985,0.011233,-0.026585,0.003917,0.007289,-0.017621,0.005718,-0.011159,0.016951,0.019896,-0.004277,-0.009271,0.017021,-0.002183,-0.014584,-0.023037,-0.015882,0.002882,-0.00953,-0.016494,-0.012936,0.004029,0.016232,-0.003927,-0.011056,0.0077,-0.02236,0.01694,-0.001543,-0.005602,-0.019948,0.021207,0.015513,-0.01376,-0.008639,-0.003878,-0.011525,-0.012901,0.028538,0.009811,-0.0011,0.011715,0.010161,0.011509,0.009865,-0.002415,-0.009655,0.007739,0.021498,0.011382,-0.000549,-0.01171,-0.014824,-0.026122,-0.007739,0.028688,0.011171,-0.000873,0.001581,0.009584,France
0.021091,0.01418,-0.003662,0.025401,-0.018965,0.023193,0.032492,-0.035968,0.009449,0.012534,-0.010101,0.022227,-0.005786,-0.034508,0.022625,0.019393,0.015909,-0.032799,0.020085,0.007871,-0.010022,-0.025325,-0.01475,-0.028836,-0.031934,-0.008375,0.013365,-0.006152,0.014521,-0.004771,-0.011426,-0.021478,0.020341,0.013443,-0.037102,-0.002834,0.013246,0.014793,-0.000344,0.00697,-0.035092,0.016272,-0.030895,-0.00514,0.000822,-0.020464,0.005695,-0.017828,0.01692,0.021805,-0.006659,-0.012813,0.022392,-0.01014,-0.016776,-0.034138,-0.026551,0.002309,-0.004634,-0.018422,-0.011107,0.009694,0.01935,-0.009105,-0.015576,0.012043,-0.036124,0.020367,-0.004704,-0.006668,-0.031383,0.025525,0.027308,-0.025097,-0.015258,-0.011019,-0.008326,-0.018997,0.045159,0.011745,0.003732,0.018421,0.00679,0.013509,0.012899,-0.001274,-0.014469,0.005143,0.035662,0.015976,0.009118,-0.011839,-0.022122,-0.038497,-0.001064,0.040163,0.008187,0.005552,0.011992,0.003005,Francisco
